year,period,TE-TOZagreb,EL-TOZagreb,TE-TOOsijek,general_demand,Industry_HT
2030,670,334.4591624,253.8588879,75.37365084,7124.893598,1223.403298
2030,671,330.6665508,250.9802459,74.51894864,7005.876521,1163.452351
2030,672,6.838050346,5.190169836,1.541021677,169.5592193,1256.463094
2030,673,4.86608147,3.693419614,1.09661916,120.6968111,739.9996134
2030,674,3.319717388,2.519709008,0.748130856,82.38200158,979.5400827
2030,675,2.936673074,2.228973353,0.661808065,72.80095321,972.8738851
2030,676,1.929408396,1.464446261,0.434811096,47.89585785,731.5162315
2030,677,322.3436126,244.6630268,72.64329294,6645.6535,905.2204253
2030,678,323.3461483,245.4239645,72.86922419,6704.697532,878.8792181
2030,679,332.7614721,252.5703187,74.99105971,6936.603946,850.3378584
2030,680,340.1953692,258.212744,76.66636128,6975.997913,1035.471794
2030,681,323.8001268,245.7685401,72.97153268,6363.336321,963.2413603
2030,682,308.7999223,234.3831883,69.59108956,5570.417767,1026.773163
2030,683,302.5198871,229.6165593,68.17582207,4952.679439,1020.241501
2030,684,294.0645385,223.1988389,66.27032639,4434.308125,1027.643761
2030,685,289.4538199,219.6992431,65.23125576,4145.121868,1026.939382
2030,686,290.4137952,220.4278769,65.44759559,4138.309096,1012.213369
2030,687,295.2325872,224.0854032,66.53355762,4468.437677,993.3332454
2030,688,309.2870033,234.7528892,69.70085805,5289.911697,971.1111604
2030,689,326.6564078,247.9364949,73.61522362,5820.820014,975.3584499
2030,690,336.038629,255.0577238,75.72959914,6100.988261,974.924342
2030,691,348.55141,264.5550885,78.54947698,6509.032067,741.846825
2030,692,350.7125365,266.1954119,79.03650804,6615.315078,976.8607486
2030,693,347.0476064,263.4136818,78.2105801,6500.286194,749.8372797
2030,694,347.733303,263.9341346,78.36510855,6481.142865,928.250412
2030,695,345.9221181,262.5594215,77.95694029,6377.224618,986.9071512
2030,696,6.838050346,5.190169836,1.541021677,169.5592193,987.6625943
2030,697,4.86608147,3.693419614,1.09661916,120.6968111,853.2069858
2030,698,3.319717388,2.519709008,0.748130856,82.38200158,1086.333037
2030,699,2.936673074,2.228973353,0.661808065,72.80095321,1081.180315
2030,700,1.929408396,1.464446261,0.434811096,47.89585785,842.2238075
2030,701,351.2894675,266.63331,79.16652508,6457.307544,998.3458765
2030,702,353.2330627,268.1085243,79.60453332,6500.18297,973.0450513
2030,703,364.0339666,276.3065519,82.03862288,6708.723262,926.4017277
2030,704,366.7578372,278.3740054,82.65247384,6526.702111,1123.469216
2030,705,339.7319329,257.8609898,76.56192136,5709.891931,1059.089725
2030,706,314.5881475,238.7765271,70.89552285,4758.815699,1105.871481
2030,707,301.5173514,228.8556216,67.94989082,3999.810866,1103.82175
2030,708,288.9478231,219.3151849,65.11722441,3664.755692,1112.776517
2030,709,279.6696386,212.2729212,63.02629459,3551.340853,1109.725778
2030,710,278.7569528,211.5801807,62.82061189,3655.953515,1089.832727
2030,711,287.2075724,217.9943118,64.72504186,4053.65617,1071.814582
2030,712,314.791492,238.9308683,70.94134853,5000.209321,1061.599191
2030,713,339.6657277,257.8107392,76.54700137,5669.14667,1062.883152
2030,714,346.7638698,263.1983221,78.14663729,6058.929242,1064.207257
2030,715,359.1915298,272.6310789,80.94733229,6486.754488,829.8795581
2030,716,357.1013374,271.0445955,80.47628694,6584.770208,1063.671249
2030,717,347.7664056,263.9592599,78.37256855,6529.395314,839.6163374
2030,718,345.8464551,262.5019923,77.93988888,6572.439652,1019.845879
2030,719,343.8366546,260.9765274,77.48696065,6542.570429,1073.111855
2030,720,6.838050346,5.190169836,1.541021677,169.5592193,1073.674349
2030,721,4.86608147,3.693419614,1.09661916,120.6968111,929.7226785
2030,722,3.319717388,2.519709008,0.748130856,82.38200158,1006.549913
2030,723,2.936673074,2.228973353,0.661808065,72.80095321,1001.65162
2030,724,1.929408396,1.464446261,0.434811096,47.89585785,1008.00616
2030,725,343.0516502,260.3806988,77.31005222,6771.811791,934.91948
2030,726,345.0614507,261.9061636,77.76298044,6823.311099,911.98069
2030,727,354.760511,269.2678776,79.94875877,7000.227362,847.7476837
2030,728,359.4941821,272.860796,81.01553795,7015.889232,842.1565515
2030,729,337.0080622,255.7935362,75.9480704,6540.900079,963.2777972
2030,730,315.4535439,239.4333743,71.09054841,5893.189304,1002.987367
2030,731,308.7904644,234.3760097,69.58895813,5445.817218,996.7479074
2030,732,301.3187358,228.7048697,67.90513085,5047.138629,1010.897903
2030,733,296.6512699,225.1622019,66.85327166,4783.842786,1004.545759
2030,734,296.8167829,225.2878285,66.89057163,4769.475906,991.5859513
2030,735,300.3303869,227.9547,67.68239674,4965.901473,958.4263082
2030,736,311.1454776,236.1634955,70.11968344,5476.821904,932.4872948
2030,737,327.1529467,248.3133744,73.72712353,5958.126478,919.7577123
2030,738,341.5478466,259.2392921,76.97115534,6268.483004,914.6155271
2030,739,360.7142492,273.7868429,81.29049203,6632.684834,913.546398
2030,740,366.7058189,278.3345228,82.64075099,6659.166438,902.8556849
2030,741,363.6178196,275.9906909,81.9448401,6498.84106,890.44587
2030,742,358.4727306,272.0855009,80.78534384,6427.945056,826.1730293
2030,743,346.6456463,263.1085889,78.11999446,6257.175302,862.7135236
2030,744,6.838050346,5.190169836,1.541021677,169.5592193,837.9556366
2030,745,4.86608147,3.693419614,1.09661916,120.6968111,743.4331752
2030,746,3.319717388,2.519709008,0.748130856,82.38200158,740.5725246
2030,747,2.936673074,2.228973353,0.661808065,72.80095321,639.0696967
2030,748,1.929408396,1.464446261,0.434811096,47.89585785,750.8189756
2030,749,326.8597523,248.090836,73.6610493,5741.675487,673.7734181
2030,750,323.0009355,245.1619435,72.79142711,5703.313758,604.3865328
2030,751,323.7481084,245.7290575,72.95980984,5833.497778,632.0139066
2030,752,318.9624189,242.0966565,71.88130781,5829.753568,782.2112278
2030,753,290.9434367,220.8298818,65.5669555,5184.754764,766.7247359
2030,754,256.2802908,194.5200997,57.75527577,4466.955007,771.6450962
2030,755,233.8887497,177.5246265,52.70912249,4138.919055,751.4933694
2030,756,222.2744678,168.7092343,50.09173021,3930.012787,773.1222445
2030,757,220.9030746,167.6683289,49.7826733,3869.795758,771.5672714
2030,758,226.4312079,171.8642546,51.02849235,3976.923327,762.5505249
2030,759,234.5744463,178.0450792,52.86365094,4210.725305,721.0769234
2030,760,245.9664679,186.691773,55.43095469,4633.943015,674.1621183
2030,761,255.6607994,194.0498976,57.6156673,5017.485237,720.6337808
2030,762,258.5974724,196.2788709,58.27747537,5229.356843,713.4874776
2030,763,266.6697767,202.4058556,60.09664826,5547.192405,716.6019567
2030,764,261.3166142,198.3427351,58.89026061,5583.386434,724.6979635
2030,765,250.298179,189.9795984,56.40714823,5460.794058,714.6596675
2030,766,245.4983027,186.3364294,55.32544906,5422.610624,719.4478351
2030,767,238.1542555,180.7622013,53.67039604,5313.662562,676.4706303
2030,768,6.838050346,5.190169836,1.541021677,169.5592193,727.9727255
2030,769,4.86608147,3.693419614,1.09661916,120.6968111,1000.417858
2030,770,3.319717388,2.519709008,0.748130856,82.38200158,877.2079806
2030,771,2.936673074,2.228973353,0.661808065,72.80095321,878.600219
2030,772,1.929408396,1.464446261,0.434811096,47.89585785,881.7827978
2030,773,228.795679,173.6589191,51.56134908,5400.933619,801.7790859
2030,774,228.4788399,173.4184341,51.48994628,5569.244769,775.3443759
2030,775,234.2434204,177.7938262,52.789051,5948.873869,725.0278488
2030,776,232.4464223,176.4298811,52.38407988,6155.405988,857.7596833
2030,777,194.709464,147.7870352,43.87968639,5892.11953,883.5593743
2030,778,160.6941831,121.9689912,36.21400941,5569.338609,964.2278663
2030,779,145.9304257,110.7631058,32.88685196,5476.014881,955.8032584
2030,780,135.0822325,102.5291849,30.44210526,5369.196983,953.3442244
2030,781,134.9640089,102.4394517,30.41546242,5360.376038,762.4938976
2030,782,144.0199331,109.3130169,32.45630371,5520.701416,927.1621191
2030,783,165.0731836,125.2927099,37.20086008,5700.583018,909.5026572
2030,784,190.8270025,144.840196,43.00473564,5841.286485,915.1023707
2030,785,203.1080653,154.1616836,45.77239352,6189.601229,924.3776583
2030,786,210.1116286,159.4774799,47.35071516,6469.4035,929.3691841
2030,787,221.6407895,168.2282642,49.9489246,6846.189253,938.4988887
2030,788,223.7404399,169.8219263,50.42210138,6964.690212,946.7025739
2030,789,220.9740087,167.7221688,49.798659,6949.572613,939.7593788
2030,790,219.7444837,166.7889433,49.5215735,7041.864102,889.7936977
2030,791,214.5521053,162.8478599,48.35142011,7000.133522,948.4446823
2030,792,6.838050346,5.190169836,1.541021677,169.5592193,956.5931323
2030,793,4.86608147,3.693419614,1.09661916,120.6968111,893.5891375
2030,794,3.319717388,2.519709008,0.748130856,82.38200158,1113.961039
2030,795,2.936673074,2.228973353,0.661808065,72.80095321,1097.792217
2030,796,1.929408396,1.464446261,0.434811096,47.89585785,848.8086039
2030,797,213.1286937,161.7674719,48.03064036,6800.930295,1111.060962
2030,798,221.8583209,168.3933734,49.99794742,6886.211948,1123.823764
2030,799,235.2081246,178.5260493,53.00645655,7220.553938,1101.621532
2030,800,230.9851792,175.3207785,52.05477442,7635.551277,1117.253415
2030,801,203.5431279,154.4919019,45.87043915,7455.303699,1014.753242
2030,802,176.564513,134.0147795,39.79054381,7204.404101,1100.374724
2030,803,160.6279779,121.9187405,36.19908942,7171.466314,1094.599146
2030,804,151.4916617,114.9841568,34.140131,7079.381273,1100.485665
2030,805,149.2170405,113.2576895,33.62752282,7000.837321,1081.682686
2030,806,154.5276426,117.288506,34.82431904,6990.430482,1089.397239
2030,807,165.8108985,125.8526452,37.36711138,6955.00594,1076.402757
2030,808,176.8387916,134.2229606,39.85235519,7030.293649,1094.604478
2030,809,192.8178871,146.3513035,43.45340101,7412.756713,1095.527187
2030,810,209.094906,158.7057742,47.12158677,7660.56898,1102.064751
2030,811,242.20223,183.834667,54.58264677,7994.216556,847.2130105
2030,812,264.8585918,201.0311426,59.68848,8014.241979,1104.187725
2030,813,272.2451995,206.6376746,61.35312444,7901.362028,874.7505485
2030,814,284.2756283,215.7689278,64.06429951,7919.59511,1027.521269
2030,815,286.6542862,217.5743603,64.60035338,7860.973357,1073.596887
2030,816,6.838050346,5.190169836,1.541021677,169.5592193,1108.434297
2030,817,4.86608147,3.693419614,1.09661916,120.6968111,929.2293918
2030,818,3.319717388,2.519709008,0.748130856,82.38200158,1149.565302
2030,819,2.936673074,2.228973353,0.661808065,72.80095321,1133.52156
2030,820,1.929408396,1.464446261,0.434811096,47.89585785,884.6594748
2030,821,297.9138974,226.1205528,67.13781715,7893.967448,1146.744483
2030,822,303.8818224,230.6502861,68.48274755,8085.644719,1103.696328
2030,823,312.0581634,236.8562361,70.32536614,8474.263677,1125.669521
2030,824,305.8112308,232.1147324,68.91755865,8506.826104,1140.551166
2030,825,281.2065448,213.4394532,63.37265146,7771.600287,1096.263878
2030,826,260.7633279,197.9227836,58.76557214,7252.928686,1119.138048
2030,827,252.1471953,191.3830261,56.82384219,6994.981714,1064.666696
2030,828,241.2753573,183.1311585,54.37376693,6733.243614,1082.234127
2030,829,235.2979745,178.5942466,53.0267051,6521.343855,1071.800834
2030,830,240.3532136,182.4312394,54.1659528,6434.382469,1133.651785
2030,831,251.3716488,190.7943761,56.64906519,6442.818671,1123.622238
2030,832,275.9526901,209.4517086,62.1886438,6863.521473,1145.662455
2030,833,300.7796364,228.2956862,67.78363951,7498.301117,1151.30957
2030,834,315.439357,239.4226063,71.08735127,7945.24154,1163.616557
2030,835,334.6766937,254.023997,75.42267366,8507.848958,919.7983866
2030,836,341.2168207,258.9880391,76.89655539,8736.339601,1185.380672
2030,837,339.2732255,257.5128249,76.45854716,8775.142378,963.9767475
2030,838,339.5285883,257.7066486,76.51609568,8881.810132,1183.30508
2030,839,335.6650426,254.7741668,75.64540778,8842.951051,1173.409793
2030,840,6.838050346,5.190169836,1.541021677,169.5592193,1214.133213
2030,841,4.86608147,3.693419614,1.09661916,120.6968111,776.360166
2030,842,3.319717388,2.519709008,0.748130856,82.38200158,1016.813811
2030,843,2.936673074,2.228973353,0.661808065,72.80095321,1009.516429
2030,844,1.929408396,1.464446261,0.434811096,47.89585785,767.3188336
2030,845,333.9673524,253.4855976,75.26281664,8826.341398,931.0464485
2030,846,332.3689699,252.2724044,74.90260549,8905.880052,849.0792392
2030,847,337.0648095,255.8366082,75.96085897,9105.787078,864.8943205
2030,848,339.8548854,257.9543123,76.58962991,9077.606972,1066.53603
2030,849,314.625979,238.8052417,70.90404855,8322.618484,1053.287508
2030,850,292.1966064,221.781054,65.84936957,7562.046525,1050.985668
2030,851,282.1334175,214.1429617,63.5815313,7208.842725,995.415275
2030,852,272.1411627,206.5587094,61.32967874,6917.272937,998.0307659
2030,853,265.8422118,201.777723,59.9101484,6745.996449,1003.589338
2030,854,265.5301016,201.5408273,59.83981131,6749.965874,1037.399986
2030,855,269.1713871,204.3046107,60.66041068,6869.827511,1019.606471
2030,856,286.3610918,217.3518219,64.53427915,7293.767787,996.2273517
2030,857,306.9225322,232.9582247,69.16800131,7786.211151,1002.611163
2030,858,316.2763798,240.0579176,71.27598255,8076.795621,1004.35027
2030,859,330.1747408,250.6069557,74.40811444,8428.056936,771.0684631
2030,860,333.0546665,252.7928571,75.05713394,8519.241115,1007.390624
2030,861,330.1983855,250.6249024,74.41344301,8481.845936,783.317911
2030,862,332.1845412,252.1324206,74.86104267,8594.256689,1023.221289
2030,863,330.4584773,250.8223155,74.47205725,8610.040551,1019.704594
2030,864,6.838050346,5.190169836,1.541021677,169.5592193,1021.174597
2030,865,4.86608147,3.693419614,1.09661916,120.6968111,900.5763509
2030,866,3.319717388,2.519709008,0.748130856,82.38200158,1133.702402
2030,867,2.936673074,2.228973353,0.661808065,72.80095321,1128.785823
2030,868,1.929408396,1.464446261,0.434811096,47.89585785,890.5377442
2030,869,354.3821956,268.9807312,79.86350169,8699.460541,1037.214097
2030,870,359.7637318,273.0653877,81.07628362,8724.722228,1007.190414
2030,871,361.8066348,274.6159779,81.53667184,8843.758074,952.3774467
2030,872,350.1403345,265.7611031,78.90755671,8779.993898,1166.447223
2030,873,311.5899981,236.5008925,70.21986051,8096.530141,1100.178589
2030,874,276.4823316,209.8537135,62.30800371,7427.254969,1145.543488
2030,875,255.9587227,194.2760253,57.68280725,7140.91206,1143.710828
2030,876,241.1051154,183.0019427,54.33540124,6900.025173,1153.808167
2030,877,234.3616439,177.8835594,52.81569384,6780.144769,1151.644785
2030,878,237.4780168,180.2489273,53.51799901,6856.361493,1131.713591
2030,879,249.7165191,189.5381109,56.27606547,7006.767999,1114.167731
2030,880,298.7887517,226.7845787,67.33497414,7354.51032,1103.952341
2030,881,336.12375,255.1223317,75.74878199,7740.201474,1105.94473
2030,882,349.1046962,264.97504,78.67416546,7912.894945,1108.213407
2030,883,367.1976289,278.707813,82.75158519,8200.532843,873.0746371
2030,884,373.562785,283.5390499,84.18603552,8213.726726,1107.829971
2030,885,372.659557,282.8534881,83.98248425,8053.044756,883.5389167
2030,886,374.9436361,284.587134,84.49722386,7979.62446,1064.854715
2030,887,371.9549447,282.3186781,83.82369294,7782.617085,1118.215148
2030,888,6.838050346,5.190169836,1.541021677,169.5592193,1118.683185
2030,889,4.86608147,3.693419614,1.09661916,120.6968111,970.5596105
2030,890,3.319717388,2.519709008,0.748130856,82.38200158,1046.200677
2030,891,2.936673074,2.228973353,0.661808065,72.80095321,984.0850461
2030,892,1.929408396,1.464446261,0.434811096,47.89585785,1049.32298
2030,893,357.1959162,271.116382,80.49760121,7147.067954,967.8266016
2030,894,357.4796527,271.3317418,80.56154401,7115.894357,883.7685079
2030,895,360.7331649,273.8012002,81.29475488,7321.197174,870.9923629
2030,896,355.7725046,270.035994,80.17682145,7590.986734,879.5142019
2030,897,314.2618504,238.5288634,70.82198862,7295.710272,1061.172317
2030,898,280.3458774,212.7861953,63.17869161,6899.968869,1033.981001
2030,899,263.9931954,200.3742954,59.49345444,6642.735081,1027.177864
2030,900,249.1064855,189.0750875,56.13858843,6348.650385,1044.520712
2030,901,241.0767418,182.9804067,54.32900696,6152.20605,1038.55553
2030,902,243.0108791,184.4484423,54.76488377,6169.481965,1022.770734
2030,903,257.244995,195.2523228,57.97268131,6304.789641,989.1860113
2030,904,301.0775597,228.521814,67.85077946,6462.393663,964.723763
2030,905,331.8062258,251.8452743,74.77578559,6734.867043,957.9406863
2030,906,344.1818674,261.2385484,77.56475774,6942.065425,954.6827465
2030,907,357.2479346,271.1558647,80.50932405,7284.693474,955.388535
2030,908,356.0420543,270.2405857,80.23756712,7354.313256,942.1643728
2030,909,346.097089,262.6922267,77.99637169,7306.135879,923.6018746
2030,910,344.7635273,261.6800359,77.69584049,7368.586297,917.337815
2030,911,344.2859041,261.3175137,77.58820343,7286.598423,842.3605657
2030,912,6.838050346,5.190169836,1.541021677,169.5592193,868.4798605
2030,913,4.86608147,3.693419614,1.09661916,120.6968111,776.9542053
2030,914,3.319717388,2.519709008,0.748130856,82.38200158,775.1265819
2030,915,2.936673074,2.228973353,0.661808065,72.80095321,731.0026879
2030,916,1.929408396,1.464446261,0.434811096,47.89585785,782.5139208
2030,917,335.8967608,254.9500439,75.69762774,7382.136771,698.4504443
2030,918,337.2634251,255.98736,76.00561893,7434.715237,683.8510225
2030,919,343.0894818,260.4094134,77.31857793,7689.255822,593.1915817
2030,920,346.995588,263.3741992,78.19885725,7982.768095,804.468606
2030,921,325.984898,247.4268102,73.46389231,7713.016071,781.0784954
2030,922,297.2660324,225.6288147,66.99181441,7399.93819,765.1537987
2030,923,276.8511891,210.1336811,62.39112936,7287.921564,745.0118123
2030,924,257.5476473,195.4820399,58.04088698,7122.510066,763.9671296
2030,925,245.9286364,186.6630583,55.42242898,6987.530831,763.1526847
2030,926,244.9308296,185.9057099,55.19756344,6931.836881,777.4836373
2030,927,254.3461534,193.0520641,57.31939896,6845.025639,754.3271805
2030,928,276.8984785,210.1695744,62.40178649,6884.729278,708.064039
2030,929,296.8404276,225.3057751,66.89590019,7229.449956,751.3528469
2030,930,309.3626664,234.8103185,69.71790946,7442.757312,744.1371286
2030,931,322.4429204,244.7384027,72.66567292,7800.840784,747.3688419
2030,932,322.0220445,244.4189524,72.57082442,7916.470243,753.6603791
2030,933,316.7965634,240.4527438,71.39321104,7889.857262,750.6675373
2030,934,318.6834114,241.8848861,71.81843071,7997.960766,759.257571
2030,935,316.9478896,240.5676023,71.42731387,8020.923376,766.4705997
2030,936,6.838050346,5.190169836,1.541021677,169.5592193,768.1237506
2030,937,4.86608147,3.693419614,1.09661916,120.6968111,1042.697794
2030,938,3.319717388,2.519709008,0.748130856,82.38200158,919.334776
2030,939,2.936673074,2.228973353,0.661808065,72.80095321,920.7249474
2030,940,1.929408396,1.464446261,0.434811096,47.89585785,922.0618841
2030,941,328.0798194,249.0168829,73.93600337,8623.619177,833.1770905
2030,942,332.0190282,252.0067941,74.82374269,8796.612935,803.6838082
2030,943,335.0124486,254.2788394,75.49833932,9048.28202,690.7960155
2030,944,326.2166162,247.6026873,73.51611227,8975.527987,887.5879739
2030,945,293.4024866,222.6963329,66.1211265,8178.846455,967.3302224
2030,946,253.8969039,192.7110778,57.21815618,7416.116179,961.2347524
2030,947,225.2726171,170.9848689,50.76739255,7082.684435,952.2562071
2030,948,201.7177563,153.1064208,45.45907376,6837.124324,949.8254774
2030,949,187.3606879,142.2092178,42.22356766,6662.244385,759.7219067
2030,950,186.2541154,141.3693148,41.97419071,6621.283292,945.4572373
2030,951,211.0195855,160.1666311,47.55533215,6638.709352,945.3625134
2030,952,261.1132696,198.188394,58.84443493,7022.026358,953.0906555
2030,953,297.05323,225.4672949,66.9438573,7640.280806,964.6386042
2030,954,315.7420093,239.6523234,71.15555693,7994.845283,970.7903067
2030,955,327.379936,248.4856622,73.77827778,8405.05679,980.6699589
2030,956,331.9386362,251.9457755,74.80562557,8548.35962,983.7174084
2030,957,329.1532893,249.8316606,74.17792033,8539.350995,978.0477188
2030,958,329.0350657,249.7419274,74.1512775,8671.899778,989.1398334
2030,959,323.4407272,245.4957511,72.89053846,8725.050668,986.3978426
2030,960,6.838050346,5.190169836,1.541021677,169.5592193,995.6399953
2030,961,4.86608147,3.693419614,1.09661916,120.6968111,947.2066385
2030,962,3.319717388,2.519709008,0.748130856,82.38200158,1166.03426
2030,963,2.936673074,2.228973353,0.661808065,72.80095321,1149.363028
2030,964,1.929408396,1.464446261,0.434811096,47.89585785,898.1456572
2030,965,303.2954336,230.2052093,68.35059908,8834.252097,1160.957973
2030,966,298.1692603,226.3143766,67.19536568,8854.84056,1175.382724
2030,967,301.7821721,229.056624,68.00957077,8944.40131,1095.54214
2030,968,301.7537985,229.035088,68.00317649,8728.597814,1160.633034
2030,969,276.4397711,209.8214095,62.29841229,7917.896609,1109.67892
2030,970,242.0556328,183.7233978,54.54960965,7266.948359,1111.260266
2030,971,217.2476023,164.8937775,48.95887679,7039.555642,1104.096068
2030,972,186.9634568,141.9077141,42.13404773,6878.817368,1111.013913
2030,973,163.2667277,123.9215862,36.79375753,6822.550996,1091.900893
2030,974,161.0252091,122.2202442,36.28860935,6900.926036,1121.961467
2030,975,172.8522934,131.1971562,38.95395874,7005.688841,1125.25281
2030,976,193.730573,147.044044,43.65908371,7345.163871,1147.252327
2030,977,210.0643392,159.4415867,47.34005803,8000.438138,1149.781353
2030,978,217.6968518,165.2347638,49.06011957,8411.785107,1157.703546
2030,979,232.5741038,176.526793,52.41285414,8927.669665,901.8224987
2030,980,235.6999345,178.8993395,53.11729075,9143.94236,1155.312682
2030,981,231.817473,175.9525004,52.24233999,9168.725464,926.8146703
2030,982,231.25,175.5217809,52.11445437,9279.343875,1138.508548
2030,983,225.9819584,171.5232683,50.92724957,9233.653254,1122.267662
2030,984,6.838050346,5.190169836,1.541021677,169.5592193,1160.79167
2030,985,4.86608147,3.693419614,1.09661916,120.6968111,990.9646408
2030,986,3.319717388,2.519709008,0.748130856,82.38200158,1208.714502
2030,987,2.936673074,2.228973353,0.661808065,72.80095321,1192.972551
2030,988,1.929408396,1.464446261,0.434811096,47.89585785,943.3385703
2030,989,232.1153964,176.1786281,52.30947994,9092.687036,1208.062188
2030,990,249.5131746,189.3837698,56.23023979,9176.88953,1218.353018
2030,991,273.3754166,207.4955243,61.60782996,9336.548646,1131.755224
2030,992,294.1591174,223.2706255,66.29164066,9177.893617,1194.025556
2030,993,283.8831261,215.4710134,63.97584529,8269.064084,1140.543834
2030,994,264.5039212,200.7619429,59.60855149,7497.343951,1145.450127
2030,995,251.4473119,190.8518054,56.6661166,7159.961549,1138.985873
2030,996,235.7755976,178.9567688,53.13434216,6873.421577,1163.121915
2030,997,221.9481708,168.4615706,50.01819598,6667.274201,1147.322563
2030,998,216.9591368,164.6748284,48.89386827,6618.411793,1182.662562
2030,999,223.7167951,169.8039797,50.41677282,6680.758987,1188.152545
2030,1000,240.9301446,182.8691375,54.29596984,7162.570297,1215.301903
2030,1001,260.0114261,197.3520803,58.59612369,7927.824864,1221.015015
2030,1002,265.4118781,201.4510941,59.81316848,8407.834449,1233.431227
2030,1003,278.4448426,211.343285,62.7502748,8935.580364,988.4130822
2030,1004,283.4338766,215.1300272,63.87460251,9099.011841,1250.019312
2030,1005,280.8329584,213.1558962,63.2884601,9057.300029,1025.702411
2030,1006,283.2920083,215.0223473,63.8426311,9083.453195,1243.274959
2030,1007,286.3752786,217.3625899,64.53747629,8946.822378,1233.238939
2030,1008,6.838050346,5.190169836,1.541021677,169.5592193,1277.086371
2030,1009,4.86608147,3.693419614,1.09661916,120.6968111,731.1717806
2030,1010,3.319717388,2.519709008,0.748130856,82.38200158,970.5591087
2030,1011,2.936673074,2.228973353,0.661808065,72.80095321,963.6289826
2030,1012,1.929408396,1.464446261,0.434811096,47.89585785,719.6401025
2030,1013,316.7256293,240.3989038,71.37722533,8248.728989,894.937672
2030,1014,320.4756804,243.2452418,72.22233612,8300.228297,870.7751211
2030,1015,312.7958784,237.4161714,70.49161744,8466.718953,787.3012674
2030,1016,293.7098679,222.9296393,66.19039788,8561.816254,1017.641304
2030,1017,265.0808521,201.1998411,59.73856853,7948.441479,1001.66539
2030,1018,244.2782356,185.4103825,55.05049498,7427.611561,981.3068283
2030,1019,234.1441126,177.7184503,52.76667102,7235.802913,974.6553715
2030,1020,225.854277,171.4263564,50.8984753,7040.203137,981.3003517
2030,1021,220.458554,167.330932,49.68249624,6936.134746,982.1662236
2030,1022,222.0191049,168.5154105,50.03418168,6967.06436,989.0310424
2030,1023,229.8360463,174.4485715,51.79580605,7038.035436,987.1919343
2030,1024,251.8398141,191.1497197,56.75457082,7288.728587,967.0982779
2030,1025,279.7358438,212.3231719,63.04121458,7730.498434,972.8326443
2030,1026,293.0951054,222.4630265,66.05185513,7958.182055,972.5112673
2030,1027,314.2476636,238.5180954,70.81879148,8257.68131,738.529828
2030,1028,323.6677164,245.6680389,72.94169271,8256.855519,966.6440661
2030,1029,324.4432629,246.2566889,73.11646972,8080.718127,740.50475
2030,1030,331.1205292,251.3248215,74.62125714,8024.198387,978.7711154
2030,1031,332.9979192,252.7497852,75.04434538,7876.785372,975.9301346
2030,1032,6.838050346,5.190169836,1.541021677,169.5592193,977.8840251
2030,1033,4.86608147,3.693419614,1.09661916,120.6968111,844.6292973
2030,1034,3.319717388,2.519709008,0.748130856,82.38200158,1076.56918
2030,1035,2.936673074,2.228973353,0.661808065,72.80095321,1013.941468
2030,1036,1.929408396,1.464446261,0.434811096,47.89585785,833.0953953
2030,1037,338.1808398,256.6836898,76.21236735,7613.245546,991.1138837
2030,1038,335.792724,254.8710787,75.67418204,7657.556721,909.8468137
2030,1039,329.4701284,250.0721457,74.24932313,7894.492951,921.3045829
2030,1040,310.7387885,235.8548132,70.02803208,8171.114051,1113.93403
2030,1041,272.1317049,206.5515307,61.32754732,7852.837443,1112.152632
2030,1042,241.790812,183.5223954,54.4899297,7517.838573,1093.57942
2030,1043,229.3205916,174.0573346,51.67964328,7418.039896,1091.183083
2030,1044,218.581164,165.9059683,49.25940799,7284.26181,1102.991886
2030,1045,211.7714873,160.7373344,47.72478059,7204.272725,1100.504599
2030,1046,212.4240813,161.2326619,47.87184905,7214.351125,1078.95308
2030,1047,217.9758594,165.4465342,49.12299666,7225.658826,1059.994549
2030,1048,246.1414388,186.8245781,55.47038609,7354.51032,1051.255924
2030,1049,270.0036809,204.9363326,60.84797626,7805.617232,1057.713431
2030,1050,280.9369951,213.2348614,63.3119058,8110.58735,1059.89117
2030,1051,296.8546144,225.3165431,66.89909734,8525.819289,824.828859
2030,1052,309.641674,235.0220889,69.78078656,8665.171461,1054.581765
2030,1053,318.7590744,241.9423153,71.83548213,8658.330536,824.6318227
2030,1054,327.4366833,248.5287342,73.79106634,8776.493672,1061.684942
2030,1055,327.3515623,248.4641263,73.7718835,8796.941374,1003.330113
2030,1056,6.838050346,5.190169836,1.541021677,169.5592193,1054.87285
2030,1057,4.86608147,3.693419614,1.09661916,120.6968111,921.4740434
2030,1058,3.319717388,2.519709008,0.748130856,82.38200158,998.3012778
2030,1059,2.936673074,2.228973353,0.661808065,72.80095321,993.3609
2030,1060,1.929408396,1.464446261,0.434811096,47.89585785,999.5891853
2030,1061,309.0221825,234.5518868,69.64117809,9234.65734,928.1859003
2030,1062,308.0669362,233.8268423,69.42590397,9316.710902,906.0888077
2030,1063,307.1968109,233.1664058,69.22981269,9400.885245,843.1183476
2030,1064,290.2009928,220.2663571,65.39963848,9103.488002,834.4971046
2030,1065,254.7386556,193.3499784,57.40785318,8369.707319,955.9550293
2030,1066,210.0501523,159.4308187,47.33686089,7739.244308,995.9171086
2030,1067,187.1147829,142.0225727,42.16815056,7435.28766,989.6776487
2030,1068,171.8450287,130.4326291,38.72696177,7190.806707,1003.70139
